product_name,amazon_price,meesho_price,discount_pct,rating,num_reviews,page_views,conversion_rate,demand_intensity,season,price_difference
ElectroMax Smartphones Standard,1988.53,1700.97,0.0,5.0,450,245,0.82,2.01,Winter,287.55999999999995
HomeEssence Cookware Elite,476.31,465.78,0.0,3.9,389,312,0.64,2.0,Monsoon,10.53000000000003
ModernSpace Decor Premium,357.23,312.07,0.0,4.4,355,403,0.5,2.02,Winter,45.160000000000025
TechPro Laptops Premium,264.11,250.72,0.0,4.3,122,385,0.52,2.0,Summer,13.390000000000015
ModernReads Non-Fiction Pro,16.29,14.43,0.0,4.4,377,353,0.85,3.0,Autumn,1.8599999999999994
TechPro Headphones Standard,2389.56,2220.43,0.0,4.1,117,241,0.83,2.0,Monsoon,169.1300000000001
ElectroMax Smartphones Standard,1965.92,1854.65,0.0,5.0,450,134,0.75,1.0,Summer,111.26999999999998
StyleHub Dresses Standard,120.92,115.01,0.0,4.8,48,151,1.32,1.99,Winter,5.909999999999997
ModernReads Non-Fiction Pro,15.28,13.49,0.0,4.3,357,284,0.35,0.99,Autumn,1.7899999999999991
StyleHub Jackets Elite,260.07,224.07,0.0,3.9,133,210,0.95,2.0,Autumn,36.0
ModernReads Non-Fiction Pro,15.92,14.05,0.0,4.4,377,87,1.15,1.0,Winter,1.8699999999999992
HomeEssence Decor Pro,470.3,406.93,0.0,4.8,390,107,3.74,4.0,Autumn,63.370000000000005
ClassicPress Children Plus,69.57,62.44,0.0,4.5,179,358,0.56,2.0,Monsoon,7.1299999999999955
StyleHub T-Shirts Pro,275.8,259.23,0.0,3.6,216,54,1.85,1.0,Monsoon,16.569999999999993
TechPro Laptops Elite,913.26,850.3,0.0,4.3,482,117,0.85,0.99,Monsoon,62.960000000000036
ElectroMax Smartphones Standard,1888.95,1653.45,0.0,5.0,450,309,0.65,2.01,Autumn,235.5
AcademiaBooks Comics Premium,75.37,73.27,0.0,4.1,161,427,0.47,2.01,Monsoon,2.1000000000000085
TrendSet Jeans Standard,356.66,336.71,0.0,4.2,226,341,1.47,5.01,Autumn,19.950000000000045
TrendSet Jeans Standard,370.78,361.45,0.0,4.2,226,310,0.65,2.02,Monsoon,9.329999999999984
StyleHub Dresses Standard,119.76,106.09,0.0,4.8,48,83,1.2,1.0,Monsoon,13.670000000000002
StyleHub T-Shirts Pro,294.54,263.21,0.0,3.6,216,301,1.0,3.01,Summer,31.33000000000004
StyleHub T-Shirts Pro,300.31,281.34,0.0,3.9,352,147,0.68,1.0,Winter,18.970000000000027
KitchenPro Storage Pro,48.05,41.0,0.0,4.5,191,327,0.61,1.99,Monsoon,7.049999999999997
TrendSet Jackets Premium,88.92,83.99,0.0,4.0,35,257,0.78,2.0,Summer,4.930000000000007
HomeEssence Storage Standard,145.89,141.2,0.0,4.7,146,108,4.63,5.0,Summer,4.689999999999998
UrbanWear Dresses Premium,163.56,143.36,23.03,4.6,286,107,1.87,2.0,Monsoon,20.19999999999999
TechPro Tablets Elite,1253.33,1190.25,17.55,3.6,126,125,1.6,2.0,Summer,63.07999999999993
HomeEssence Cookware Elite,471.1,417.36,0.0,3.9,389,145,2.07,3.0,Monsoon,53.74000000000001
UrbanWear Shoes Premium,252.79,223.48,0.0,4.7,107,323,0.93,3.0,Summer,29.310000000000002
DigiCorp Tablets Standard,1779.38,1678.7,0.0,4.9,182,304,1.32,4.01,Summer,100.68000000000006
ElectroMax Smartphones Standard,1651.04,1435.71,18.72,5.0,450,181,0.55,1.0,Summer,215.32999999999993
DigiCorp Smartphones Standard,569.17,516.51,0.0,4.6,285,324,0.31,1.0,Monsoon,52.65999999999997
DigiCorp Smartphones Standard,598.29,542.58,0.0,4.6,285,499,0.2,1.0,Summer,55.70999999999992
KitchenPro Storage Pro,44.47,43.52,0.0,4.5,191,148,0.68,1.01,Monsoon,0.9499999999999957
ClassicPress Non-Fiction Plus,46.84,41.32,0.0,4.0,417,337,0.3,1.01,Monsoon,5.520000000000003
HomeEssence Cookware Elite,395.57,353.99,14.56,3.9,389,299,1.0,2.99,Autumn,41.579999999999984
TechPro Tablets Elite,1504.91,1312.02,0.0,3.6,126,468,0.21,0.98,Monsoon,192.8900000000001
StyleHub Jackets Elite,282.98,248.75,0.0,3.9,133,440,0.45,1.98,Winter,34.23000000000002
StoryWorld Children Pro,38.58,34.32,22.52,4.7,366,217,0.46,1.0,Winter,4.259999999999998
AcademiaBooks Children Premium,79.14,74.37,0.0,3.8,32,428,0.47,2.01,Summer,4.769999999999996
StyleHub T-Shirts Pro,275.96,248.8,0.0,3.9,352,450,0.22,0.99,Monsoon,27.159999999999968
TechPro Laptops Elite,974.76,919.52,0.0,4.3,482,116,1.72,2.0,Summer,55.24000000000001
UrbanWear Shoes Premium,252.02,230.78,0.0,4.7,107,134,1.49,2.0,Winter,21.24000000000001
TechPro Laptops Pro,1571.41,1414.26,11.22,3.6,226,97,3.09,3.0,Summer,157.1500000000001
DigiCorp Smartphones Standard,589.72,553.02,0.0,4.6,285,220,0.45,0.99,Summer,36.700000000000045
HomeEssence Bedding Premium,598.55,573.07,0.0,5.0,344,305,0.33,1.01,Summer,25.479999999999905
ModernSpace Appliances Premium,105.64,91.19,0.0,4.5,299,199,0.5,1.0,Winter,14.450000000000003
StyleHub T-Shirts Pro,230.81,212.38,21.86,3.6,216,175,2.29,4.01,Monsoon,18.430000000000007
ModernReads Non-Fiction Pro,15.04,13.99,0.0,4.4,377,387,0.26,1.01,Summer,1.049999999999999
TechPro Laptops Pro,1781.07,1545.43,0.0,3.6,226,193,0.52,1.0,Autumn,235.63999999999987
ModernSpace Appliances Premium,104.11,90.6,0.0,4.5,299,134,2.24,3.0,Summer,13.510000000000005
StyleHub T-Shirts Pro,274.42,258.0,0.0,3.9,352,270,0.74,2.0,Monsoon,16.420000000000016
UrbanWear Shoes Premium,258.32,241.26,0.0,4.7,107,477,0.84,4.01,Monsoon,17.060000000000002
ElectroMax Smartwatches Plus,1834.95,1784.28,0.0,4.1,43,134,1.49,2.0,Monsoon,50.67000000000007
HomeEssence Bedding Pro,27.64,25.61,0.0,3.9,487,355,0.28,0.99,Monsoon,2.030000000000001
TechPro Headphones Plus,1265.96,1141.37,8.51,4.9,362,187,1.6,2.99,Monsoon,124.59000000000015
AcademiaBooks Textbooks Elite,36.56,34.13,0.0,3.8,252,311,0.64,1.99,Winter,2.4299999999999997
StyleHub Shoes Pro,49.72,46.25,11.09,4.1,256,343,0.29,0.99,Monsoon,3.469999999999999
ModernSpace Decor Premium,356.07,333.9,0.0,4.4,355,112,1.79,2.0,Summer,22.170000000000016
AcademiaBooks Textbooks Elite,36.46,32.69,0.0,3.8,252,153,0.65,0.99,Winter,3.770000000000003
TechPro Laptops Premium,270.64,260.54,0.0,4.3,122,155,0.65,1.01,Summer,10.099999999999966
ElectroMax Smartphones Standard,1873.28,1783.19,0.0,5.0,450,393,0.25,0.98,Monsoon,90.08999999999992
SmartGen Headphones Plus,2233.24,2029.97,0.0,3.6,66,397,0.5,1.98,Autumn,203.26999999999975
UrbanWear Shoes Premium,246.81,210.61,0.0,4.7,107,339,1.18,4.0,Autumn,36.19999999999999
ChicLine Jeans Premium,259.34,224.44,0.0,4.6,214,70,4.29,3.0,Monsoon,34.89999999999998
TechPro Headphones Plus,1493.81,1368.53,0.0,4.9,362,389,0.51,1.98,Winter,125.27999999999997
AcademiaBooks Comics Plus,74.69,66.4,24.12,3.6,315,373,0.54,2.01,Winter,8.289999999999992
HomeEssence Decor Pro,459.33,436.44,0.0,4.8,390,303,0.33,1.0,Summer,22.889999999999986
TechPro Laptops Pro,1687.08,1513.21,0.0,3.6,226,494,0.4,1.98,Monsoon,173.8699999999999
HomeEssence Decor Pro,441.23,423.16,0.0,4.8,390,172,1.16,2.0,Summer,18.069999999999993
ModernSpace Decor Premium,325.34,295.5,9.92,4.4,355,388,1.03,4.0,Autumn,29.839999999999975
SmartGen Headphones Plus,2047.61,1751.57,7.21,3.6,66,242,0.41,0.99,Monsoon,296.03999999999996
UrbanWear Dresses Premium,207.08,199.12,0.0,4.6,286,352,0.28,0.99,Monsoon,7.960000000000008
StoryWorld Children Pro,38.69,35.11,20.95,4.7,366,438,0.23,1.01,Summer,3.5799999999999983
ModernReads Non-Fiction Pro,15.49,14.33,0.0,4.4,377,435,0.23,1.0,Monsoon,1.1600000000000001
TechPro Headphones Plus,1178.38,1152.67,16.47,4.9,362,220,1.82,4.0,Summer,25.710000000000036
TechPro Laptops Elite,1524.73,1342.96,12.9,4.2,498,147,0.68,1.0,Winter,181.76999999999998
TechPro Laptops Pro,1688.27,1457.55,0.0,3.6,226,163,1.23,2.0,Winter,230.72000000000003
TrendSet Dresses Pro,396.98,341.95,0.0,3.8,122,457,0.44,2.01,Monsoon,55.03000000000003
TechPro Tablets Elite,1553.73,1394.85,0.0,3.6,126,388,0.77,2.99,Summer,158.8800000000001
KitchenPro Decor Plus,193.53,171.69,0.0,4.3,138,62,3.23,2.0,Summer,21.840000000000003
StyleHub T-Shirts Pro,223.17,203.69,24.2,3.9,352,196,0.51,1.0,Winter,19.47999999999999
ModernSpace Decor Plus,725.05,655.76,0.0,4.7,461,275,0.73,2.01,Winter,69.28999999999996
KitchenPro Decor Plus,204.19,195.24,0.0,4.3,138,321,0.62,1.99,Monsoon,8.949999999999989
TrendSet Jackets Premium,88.71,76.15,0.0,4.0,35,375,0.27,1.01,Winter,12.559999999999988
StyleHub T-Shirts Pro,272.22,251.33,5.92,3.6,216,402,0.25,1.0,Monsoon,20.890000000000015
StyleHub Shoes Pro,57.03,49.77,0.0,4.1,256,117,0.85,0.99,Winter,7.259999999999998
TechPro Laptops Premium,283.45,256.81,0.0,4.3,122,421,0.24,1.01,Winter,26.639999999999986
UrbanWear Shoes Premium,269.59,236.95,0.0,4.7,107,248,0.81,2.01,Winter,32.639999999999986
DigiCorp Smartphones Standard,554.01,480.49,0.0,4.6,285,78,3.85,3.0,Summer,73.51999999999998
ClassicPress Children Plus,72.19,68.19,0.0,4.5,179,109,1.83,1.99,Winter,4.0
ModernSpace Storage Plus,366.51,346.44,0.0,4.4,85,337,0.89,3.0,Monsoon,20.069999999999993
ClassicPress Children Plus,67.39,61.76,0.0,4.5,179,498,0.2,1.0,Autumn,5.630000000000003
StoryWorld Children Pro,49.89,42.91,0.0,4.7,366,489,0.41,2.0,Monsoon,6.980000000000004
ModernReads Non-Fiction Pro,15.29,13.72,0.0,4.4,377,348,0.29,1.01,Monsoon,1.5699999999999985
ClassicPress Children Plus,70.43,59.95,0.0,4.5,179,294,1.02,3.0,Winter,10.480000000000004
TechPro Laptops Pro,1734.58,1585.99,0.0,3.6,226,291,0.69,2.01,Monsoon,148.58999999999992
ElectroMax Smartphones Standard,1934.93,1666.63,0.0,5.0,450,334,0.6,2.0,Monsoon,268.29999999999995
ModernSpace Storage Plus,280.02,241.73,20.54,4.4,85,153,0.65,0.99,Monsoon,38.28999999999999
AcademiaBooks Comics Premium,64.53,63.08,10.51,4.1,161,162,0.62,1.0,Monsoon,1.4500000000000028
ComfortLiving Decor Plus,568.45,545.28,0.0,4.5,244,65,1.54,1.0,Winter,23.170000000000073
ModernReads Non-Fiction Pro,15.98,14.11,0.0,4.4,377,190,0.53,1.01,Autumn,1.870000000000001
AcademiaBooks Children Premium,70.95,67.18,12.73,3.8,32,150,1.33,2.0,Autumn,3.769999999999996
StyleHub Jackets Elite,282.57,267.21,0.0,3.9,133,85,1.18,1.0,Winter,15.360000000000014
StyleHub Shoes Pro,56.7,51.8,0.0,4.1,256,358,0.28,1.0,Monsoon,4.900000000000006
StoryWorld Comics Standard,17.79,17.17,0.0,4.3,296,185,2.16,4.0,Autumn,0.6199999999999974
StyleHub T-Shirts Pro,291.46,263.94,0.0,3.9,352,362,0.55,1.99,Monsoon,27.519999999999982
DigiCorp Smartphones Standard,595.63,543.02,0.0,4.6,285,52,1.92,1.0,Autumn,52.610000000000014
TrendSet Dresses Pro,384.07,361.07,0.0,3.8,122,141,2.13,3.0,Monsoon,23.0
TechPro Laptops Elite,947.39,875.13,0.0,4.3,482,230,0.43,0.99,Monsoon,72.25999999999999
TechPro Laptops Elite,1761.29,1678.79,0.0,4.2,498,172,1.16,2.0,Winter,82.5
TechPro Headphones Standard,1835.82,1770.93,20.8,4.1,117,295,0.34,1.0,Summer,64.88999999999987
ElectroMax Smartwatches Plus,1895.77,1839.18,0.0,4.1,43,317,1.89,5.99,Autumn,56.58999999999992
AcademiaBooks Textbooks Elite,36.95,35.93,0.0,3.8,252,92,3.26,3.0,Summer,1.0200000000000031
TechPro Headphones Standard,2414.46,2149.53,0.0,4.1,117,240,1.67,4.01,Autumn,264.92999999999984
ModernSpace Appliances Premium,103.11,99.65,0.0,4.5,299,368,0.27,0.99,Summer,3.4599999999999937
HomeEssence Decor Pro,476.81,430.87,0.0,4.8,390,56,1.79,1.0,Summer,45.94
ModernSpace Decor Premium,292.1,279.04,24.6,4.4,355,82,1.22,1.0,Monsoon,13.060000000000002
ModernSpace Decor Plus,676.59,632.93,0.0,4.7,461,268,0.37,0.99,Monsoon,43.66000000000008
AcademiaBooks Children Premium,83.93,76.09,0.0,3.8,32,317,0.63,2.0,Summer,7.840000000000003
StyleHub Jackets Elite,261.5,247.4,0.0,3.9,133,239,1.26,3.01,Autumn,14.099999999999994
AcademiaBooks Children Premium,81.1,73.42,0.0,3.8,32,168,1.19,2.0,Monsoon,7.679999999999993
KitchenPro Storage Pro,39.13,36.02,13.26,4.5,191,122,1.64,2.0,Summer,3.1099999999999994
ElectroMax Smartphones Standard,1880.73,1790.23,0.0,5.0,450,348,0.29,1.01,Summer,90.5
HomeEssence Storage Standard,128.58,112.17,12.15,4.7,146,368,0.27,0.99,Monsoon,16.41000000000001
ClassicPress Non-Fiction Plus,44.06,41.23,6.95,4.0,417,135,1.48,2.0,Summer,2.8300000000000054
UrbanWear Dresses Premium,219.57,188.5,0.0,4.6,286,283,0.35,0.99,Summer,31.069999999999993
UrbanWear Dresses Premium,222.17,197.57,0.0,4.6,286,161,0.62,1.0,Autumn,24.599999999999994
ClassicPress Children Plus,65.53,56.41,0.0,4.5,179,377,1.06,4.0,Monsoon,9.120000000000005
TrendSet Jackets Premium,88.62,77.62,0.0,4.0,35,154,0.65,1.0,Summer,11.0
TechPro Laptops Pro,1774.7,1579.14,0.0,3.6,226,411,0.24,0.99,Monsoon,195.55999999999995
HomeEssence Storage Standard,152.23,139.27,0.0,4.7,146,108,4.63,5.0,Summer,12.95999999999998
ModernReads Non-Fiction Pro,15.5,14.26,0.0,4.4,377,297,0.67,1.99,Autumn,1.2400000000000002
KitchenPro Decor Plus,203.42,175.37,0.0,4.3,138,74,2.7,2.0,Summer,28.049999999999983
ClassicPress Non-Fiction Pro,44.61,37.99,0.0,4.5,125,77,2.6,2.0,Monsoon,6.619999999999997
ModernSpace Storage Plus,343.89,327.79,0.0,4.4,85,420,0.71,2.98,Monsoon,16.099999999999966
TrendSet Jackets Premium,84.02,81.76,7.99,4.0,35,59,1.69,1.0,Monsoon,2.259999999999991
StyleHub Dresses Standard,124.66,111.13,0.0,4.8,48,399,0.25,1.0,Monsoon,13.530000000000001
ClassicPress Non-Fiction Plus,48.59,44.93,0.0,4.0,417,131,0.76,1.0,Winter,3.6600000000000037
TechPro Laptops Pro,1531.33,1444.74,12.36,3.6,226,418,0.24,1.0,Winter,86.58999999999992
TrendSet Jeans Standard,385.52,366.78,0.0,4.2,226,190,0.53,1.01,Monsoon,18.74000000000001
KitchenPro Storage Pro,46.22,44.6,0.0,4.5,191,106,0.94,1.0,Autumn,1.6199999999999974
TechPro Tablets Elite,1459.36,1390.61,0.0,3.6,126,455,1.1,5.01,Summer,68.75
HomeEssence Decor Pro,425.06,382.78,9.18,4.8,390,289,0.35,1.01,Winter,42.28000000000003
ModernReads Non-Fiction Pro,15.99,14.38,0.0,4.3,357,286,0.7,2.0,Autumn,1.6099999999999994
ModernReads Comics Plus,32.75,31.57,0.0,4.3,10,315,0.32,1.01,Winter,1.1799999999999997
HomeEssence Decor Pro,460.42,393.24,0.0,4.8,390,164,1.83,3.0,Monsoon,67.18
TechPro Headphones Plus,1085.27,968.82,23.18,4.9,362,330,0.61,2.01,Monsoon,116.44999999999993
ClassicPress Children Plus,67.5,64.74,0.0,4.5,179,195,1.54,3.0,Monsoon,2.760000000000005
TrendSet Jackets Premium,87.65,83.53,0.0,4.0,35,221,1.36,3.01,Monsoon,4.1200000000000045
StoryWorld Comics Standard,17.25,15.61,0.0,4.3,296,426,0.47,2.0,Summer,1.6400000000000006
HomeEssence Cookware Elite,442.14,381.0,0.0,3.9,389,351,0.85,2.98,Autumn,61.139999999999986
ModernSpace Decor Premium,368.46,352.38,0.0,4.4,355,236,1.27,3.0,Winter,16.079999999999984
DigiCorp Tablets Standard,1768.31,1591.53,0.0,4.9,182,427,0.47,2.01,Monsoon,176.77999999999997
KitchenPro Storage Pro,40.67,38.51,13.92,4.5,191,351,0.57,2.0,Autumn,2.1600000000000037
ElectroMax Smartphones Standard,1540.5,1398.27,18.69,5.0,450,442,0.23,1.02,Summer,142.23000000000002
TechPro Laptops Elite,1005.9,921.45,0.0,4.3,482,144,0.69,0.99,Winter,84.44999999999993
SmartGen Headphones Plus,2125.9,2063.72,0.0,3.6,66,76,1.32,1.0,Summer,62.18000000000029
DigiCorp Smartphones Standard,585.88,543.73,0.0,4.6,285,432,0.93,4.02,Monsoon,42.14999999999998
TechPro Laptops Elite,1767.1,1633.25,0.0,4.2,498,75,2.67,2.0,Winter,133.8499999999999
SmartGen Headphones Plus,2306.22,2149.61,0.0,3.6,66,332,0.3,1.0,Monsoon,156.60999999999967
ElectroMax Smartwatches Plus,1885.4,1613.73,0.0,4.1,43,56,1.79,1.0,Monsoon,271.6700000000001
StyleHub T-Shirts Pro,296.23,287.73,0.0,3.9,352,361,0.55,1.99,Summer,8.5
AcademiaBooks Comics Plus,97.3,90.55,0.0,3.6,315,251,0.4,1.0,Autumn,6.75
ClassicPress Non-Fiction Pro,39.44,34.0,6.15,4.5,125,403,0.5,2.02,Summer,5.439999999999998
TrendSet Jeans Standard,271.7,246.82,23.51,4.2,226,461,0.43,1.98,Monsoon,24.879999999999995
TrendSet Jackets Premium,84.37,76.38,0.0,4.0,35,307,0.98,3.01,Winter,7.990000000000009
StoryWorld Comics Standard,18.51,16.73,0.0,4.3,296,136,1.47,2.0,Monsoon,1.7800000000000011
ModernSpace Decor Plus,689.52,659.12,0.0,4.7,461,438,0.23,1.01,Summer,30.399999999999977
TrendSet Jeans Standard,376.61,322.11,0.0,4.2,226,103,1.94,2.0,Autumn,54.5
ChicLine Jeans Premium,240.67,222.76,0.0,4.6,214,108,1.85,2.0,Winter,17.909999999999997
ModernSpace Decor Plus,648.74,619.69,9.63,4.7,461,163,0.61,0.99,Winter,29.049999999999955
ModernSpace Decor Plus,688.36,588.27,0.0,4.7,461,102,2.94,3.0,Autumn,100.09000000000003
StyleHub T-Shirts Pro,228.63,213.95,22.78,3.6,216,161,0.62,1.0,Autumn,14.680000000000007
TechPro Headphones Plus,1385.13,1268.35,0.0,4.9,362,217,0.92,2.0,Monsoon,116.7800000000002
HomeEssence Bedding Premium,594.2,562.75,0.0,5.0,344,148,2.03,3.0,Summer,31.450000000000045
ModernSpace Storage Plus,370.73,317.72,0.0,4.4,85,50,2.0,1.0,Winter,53.00999999999999
HomeEssence Decor Pro,475.81,431.48,0.0,4.8,390,52,3.85,2.0,Autumn,44.329999999999984
TrendSet Dresses Pro,376.82,357.68,0.0,3.8,122,370,0.54,2.0,Monsoon,19.139999999999986
UrbanWear Dresses Premium,193.21,170.58,12.94,4.6,286,405,0.25,1.01,Winter,22.629999999999995
StoryWorld Children Pro,41.6,39.85,14.95,4.7,366,363,0.28,1.02,Summer,1.75
DigiCorp Tablets Standard,1876.01,1741.87,0.0,4.9,182,263,0.76,2.0,Autumn,134.1400000000001
KitchenPro Decor Plus,201.55,173.98,0.0,4.3,138,472,0.42,1.98,Monsoon,27.57000000000002
StyleHub Jackets Premium,58.56,52.51,7.17,4.2,291,74,2.7,2.0,Winter,6.050000000000004
DigiCorp Smartphones Standard,566.79,553.92,0.0,4.6,285,93,1.08,1.0,Monsoon,12.870000000000005
AcademiaBooks Children Premium,78.42,75.9,0.0,3.8,32,89,1.12,1.0,Winter,2.519999999999996
UrbanWear Dresses Premium,220.5,213.96,0.0,4.6,286,405,0.74,3.0,Winter,6.539999999999992
TechPro Laptops Elite,1680.24,1459.26,0.0,4.2,498,313,0.96,3.0,Summer,220.98000000000002
StyleHub Jackets Premium,66.6,58.07,0.0,4.2,291,340,0.29,0.99,Summer,8.529999999999994
HomeEssence Storage Standard,112.8,103.6,23.96,4.7,146,189,1.06,2.0,Monsoon,9.200000000000003
ClassicPress Non-Fiction Plus,42.39,41.49,5.49,4.0,417,117,0.85,0.99,Summer,0.8999999999999986
ElectroMax Smartphones Standard,1875.19,1647.75,0.0,5.0,450,58,3.45,2.0,Winter,227.44000000000005
TechPro Laptops Elite,1565.86,1418.84,8.5,4.2,498,74,5.41,4.0,Monsoon,147.01999999999998
TechPro Laptops Elite,1725.83,1586.93,0.0,4.2,498,455,1.1,5.01,Autumn,138.89999999999986
HomeEssence Bedding Premium,431.07,402.59,24.02,5.0,344,471,0.21,0.99,Monsoon,28.480000000000018
ComfortLiving Decor Plus,487.66,443.86,21.06,4.5,244,170,0.59,1.0,Autumn,43.80000000000001
ComfortLiving Decor Plus,597.21,565.43,0.0,4.5,244,293,0.68,1.99,Summer,31.780000000000086
AcademiaBooks Comics Plus,101.65,96.64,0.0,3.6,315,100,2.0,2.0,Monsoon,5.010000000000005
StoryWorld Comics Standard,17.31,16.15,0.0,4.3,296,333,1.8,5.99,Winter,1.1600000000000001
SmartGen Headphones Plus,2114.69,1860.0,0.0,3.6,66,191,0.52,0.99,Monsoon,254.69000000000005
ModernSpace Decor Plus,666.13,633.3,0.0,4.7,461,126,0.79,1.0,Monsoon,32.83000000000004
TrendSet Jackets Premium,89.12,79.88,0.0,4.0,35,124,0.81,1.0,Winter,9.240000000000009
AcademiaBooks Textbooks Elite,30.56,27.41,13.85,3.8,252,247,1.21,2.99,Winter,3.1499999999999986
TrendSet Dresses Pro,403.37,368.15,0.0,3.8,122,120,1.67,2.0,Monsoon,35.22000000000003
StyleHub Jackets Premium,64.2,58.37,0.0,4.2,291,281,0.71,2.0,Winter,5.830000000000005
ModernSpace Appliances Premium,105.11,96.15,0.0,4.5,299,195,1.03,2.01,Monsoon,8.959999999999994
TrendSet Jeans Standard,333.19,314.4,11.08,4.2,226,310,0.65,2.02,Monsoon,18.79000000000002
TrendSet Jackets Premium,77.52,71.23,12.35,4.0,35,240,0.83,1.99,Winter,6.289999999999992
ComfortLiving Decor Plus,592.49,549.53,0.0,4.5,244,325,0.62,2.02,Autumn,42.960000000000036
StoryWorld Children Pro,49.13,43.16,0.0,4.7,366,54,5.56,3.0,Winter,5.970000000000006
TrendSet Jeans Standard,383.78,360.06,0.0,4.2,226,300,1.33,3.99,Monsoon,23.71999999999997
ModernSpace Storage Plus,366.34,320.18,0.0,4.4,85,145,1.38,2.0,Monsoon,46.15999999999997
TechPro Headphones Plus,1250.45,1190.79,11.2,4.9,362,170,1.18,2.01,Summer,59.66000000000008
TechPro Headphones Standard,2324.04,2197.81,0.0,4.1,117,350,0.29,1.01,Winter,126.23000000000002
TrendSet Jackets Premium,85.85,77.31,0.0,4.0,35,440,0.45,1.98,Summer,8.539999999999992
KitchenPro Storage Pro,45.81,40.36,0.0,4.5,191,328,0.3,0.98,Winter,5.450000000000003
HomeEssence Decor Pro,462.05,442.9,0.0,4.8,390,52,3.85,2.0,Autumn,19.150000000000034
TechPro Laptops Premium,279.88,240.26,0.0,4.3,122,139,1.44,2.0,Autumn,39.620000000000005
KitchenPro Storage Pro,48.47,45.56,0.0,4.5,191,206,1.46,3.01,Summer,2.9099999999999966
TechPro Laptops Pro,1802.93,1644.48,0.0,3.6,226,351,0.57,2.0,Monsoon,158.45000000000005
ModernSpace Decor Plus,712.35,629.12,0.0,4.7,461,182,1.65,3.0,Monsoon,83.23000000000002
ElectroMax Smartphones Standard,1783.91,1714.17,13.09,5.0,450,104,0.96,1.0,Summer,69.74000000000001
ModernSpace Decor Plus,712.37,674.52,0.0,4.7,461,195,1.03,2.01,Autumn,37.85000000000002
ElectroMax Smartphones Standard,2008.09,1952.65,0.0,5.0,450,60,3.33,2.0,Monsoon,55.43999999999983
HomeEssence Bedding Pro,26.01,23.61,0.0,3.9,487,254,0.79,2.01,Monsoon,2.400000000000002
ElectroMax Smartwatches Plus,1900.61,1758.06,0.0,4.1,43,317,1.89,5.99,Autumn,142.54999999999995
TrendSet Jeans Standard,336.51,312.89,5.32,4.2,226,202,0.99,2.0,Winter,23.620000000000005
ChicLine Jeans Premium,249.29,225.35,0.0,4.6,214,261,0.77,2.01,Winter,23.939999999999998
TechPro Laptops Elite,985.78,906.27,0.0,4.3,482,345,0.29,1.0,Monsoon,79.50999999999999
ModernSpace Decor Plus,709.82,693.47,0.0,4.7,461,339,0.88,2.98,Monsoon,16.350000000000023
AcademiaBooks Comics Plus,101.38,86.92,0.0,3.6,315,156,1.28,2.0,Summer,14.459999999999994
ElectroMax Smartwatches Plus,1825.96,1563.69,0.0,4.1,43,380,0.26,0.99,Autumn,262.27
ComfortLiving Decor Plus,600.39,545.66,0.0,4.5,244,280,0.36,1.01,Winter,54.73000000000002
TechPro Laptops Premium,199.87,184.21,23.99,4.3,122,439,0.23,1.01,Monsoon,15.659999999999997
StyleHub T-Shirts Pro,274.19,233.38,0.0,3.9,352,310,0.65,2.02,Monsoon,40.81
UrbanWear Dresses Premium,208.34,184.97,0.0,4.6,286,235,1.28,3.01,Summer,23.370000000000005
TechPro Headphones Standard,2194.24,2014.37,0.0,4.1,117,147,0.68,1.0,Monsoon,179.8699999999999
ClassicPress Non-Fiction Plus,48.05,45.72,0.0,4.0,417,123,0.81,1.0,Summer,2.3299999999999983
UrbanWear Dresses Premium,226.01,202.1,0.0,4.6,286,255,0.78,1.99,Monsoon,23.909999999999997
ClassicPress Non-Fiction Plus,47.2,43.83,0.0,4.0,417,487,0.41,2.0,Winter,3.3700000000000045
UrbanWear Shoes Premium,219.98,200.35,13.06,4.7,107,205,0.49,1.0,Monsoon,19.629999999999995
StoryWorld Children Pro,48.48,44.28,0.0,4.7,366,191,0.52,0.99,Winter,4.199999999999996
ModernSpace Appliances Premium,101.96,96.07,0.0,4.5,299,78,3.85,3.0,Autumn,5.890000000000001
DigiCorp Tablets Standard,1811.23,1667.84,0.0,4.9,182,329,0.3,0.99,Monsoon,143.3900000000001
UrbanWear Dresses Premium,178.81,162.25,15.67,4.6,286,132,1.52,2.01,Monsoon,16.560000000000002
